Model,Price_Original,Price,Price_VND,Ram_Original,Ram,SSD_Original,SSD,Graphics,GPU,G3Dmark,TDP,Perf_Per_Watt,Price_Objective,Budget_Score,Performance_Score,Energy_Consumption,Efficiency_Score
HP/ProBook 640/Notebook/14.0/Full HD 1920x1080/Intel Core i5 7200U 2.5GHz,1205.0,1205.0,32535000.0,4GB,4.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.16293802936387394,0.8370619706361261,0.050954924538285165,0.21212121212121213,0.08967492481741372
HP/EliteBook 1040/Ultrabook/14.0/Full HD 1920x1080/Intel Core i7 6600U 2.6GHz,1449.0,1449.0,39123000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.20467140100981074,0.7953285989901893,0.06545474396768206,0.0,0.29274062902763853
HP/ProBook 440/Notebook/14.0/Full HD 1920x1080/Intel Core i5 7200U 2.5GHz,1049.26,1049.26,28330020.0,8GB,8.0,256GB SSD,256.0,Nvidia GeForce 930MX,Nvidia GeForce 930MX,1278.0,17.0,71.0,0.13630050764199608,0.8636994923580039,0.07642440810636028,0.012121212121212116,0.3857797508234283
Dell/Inspiron 7567/Gaming/15.6/Full HD 1920x1080/Intel Core i5 7300HQ 2.5GHz,949.0,949.0,25623000.0,8GB,8.0,1.0TB Hybrid,614.4,Nvidia GeForce GTX 1050,Nvidia GeForce GTX 1050,6349.0,75.0,83.53947368421052,0.11915219681731729,0.8808478031826827,0.2951707861960073,0.36363636363636365,0.45675536264763295
HP/Elitebook 840/Notebook/14.0/Full HD 1920x1080/Intel Core i5 7200U 2.5GHz,1590.0,1590.0,42930000.0,4GB,4.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.2287878165920939,0.7712121834079061,0.050954924538285165,0.21212121212121213,0.08967492481741372
HP/EliteBook 840/Ultrabook/14.0/Full HD 1920x1080/Intel Core i7 6500U 2.5GHz,1887.21,1887.21,50954670.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.27962214194819585,0.7203778580518041,0.06545474396768206,0.0,0.29274062902763853
Toshiba/Portege A30-C-1CZ/Notebook/13.3/1366x768/Intel Core i5 6200U 2.3GHz,1210.0,1210.0,32670000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.16379322140579888,0.8362067785942011,0.06545474396768206,0.0,0.29274062902763853
HP/ProBook 450/Notebook/15.6/1366x768/Intel Core i3 7100U 2.4GHz,769.99,769.99,20789730.0,4GB,4.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.0885346113323208,0.9114653886676792,0.050954924538285165,0.21212121212121213,0.08967492481741372
Lenovo/ThinkPad P70/Notebook/17.3/IPS Panel 4K Ultra HD 3840x2160/Intel Core i7 6820HQ 2.7GHz,2968.0,2968.0,80136000.0,16GB,16.0,512GB SSD,512.0,Nvidia Quadro 3000M,Nvidia Quadro 3000M,1001.0,75.0,13.171052631578947,0.4644787433466059,0.5355212566533941,0.16039456776436795,0.36363636363636365,0.05845780542219073
Toshiba/Tecra Z40-C-12Z/Notebook/14.0/IPS Panel Full HD 1920x1080/Intel Core i5 6200U 2.3GHz,1490.0,1490.0,40230000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.2116839757535952,0.7883160242464048,0.06545474396768206,0.0,0.29274062902763853
HP/EliteBook 1040/Notebook/14.0/Full HD 1920x1080/Intel Core i7 6500U 2.5GHz,2229.0,2229.0,60183000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.33808135955010055,0.6619186404498995,0.06545474396768206,0.0,0.29274062902763853
Dell/Inspiron 5568/2 in 1 Convertible/15.6/IPS Panel Full HD / Touchscreen 1920x1080/Intel Core i3 6100U 2.3GHz,795.99,795.99,21491730.0,4GB,4.0,1TB HDD,204.8,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.09298160995033045,0.9070183900496696,0.03716017032427121,0.0,0.29274062902763853
Toshiba/Portégé Z30-C-16K/Ultrabook/13.3/Full HD 1920x1080/Intel Core i5 6200U 2.3GHz,1590.0,1590.0,42930000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.2287878165920939,0.7712121834079061,0.06545474396768206,0.0,0.29274062902763853
HP/Spectre 13-V100nv/Notebook/13.3/IPS Panel Full HD 1920x1080/Intel Core i5 7200U 2.5GHz,1149.0,1149.0,31023000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.15335987849431468,0.8466401215056854,0.06762159120495183,0.21212121212121213,0.08967492481741372
HP/ProBook 440/Notebook/14.0/Full HD 1920x1080/Intel Core i7 7500U 2.7GHz,1185.43,1185.43,32006610.0,8GB,8.0,256GB SSD,256.0,Nvidia GeForce 930MX,Nvidia GeForce 930MX,1278.0,17.0,71.0,0.15959080771177975,0.8404091922882202,0.07642440810636028,0.012121212121212116,0.3857797508234283
HP/Elitebook 820/Ultrabook/12.5/1366x768/Intel Core i5 7200U 2.5GHz,1559.0,1559.0,42093000.0,4GB,4.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.22348562593215932,0.7765143740678406,0.050954924538285165,0.21212121212121213,0.08967492481741372
Dell/XPS 13/Ultrabook/13.3/Quad HD+ / Touchscreen 3200x1800/Intel Core i5 7200U 2.5GHz,1624.0,1624.0,43848000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.23460312247718346,0.7653968775228166,0.06762159120495183,0.21212121212121213,0.08967492481741372
HP/Probook 470/Notebook/17.3/Full HD 1920x1080/Intel Core i5 7200U 2.5GHz,1080.0,1080.0,29160000.0,8GB,8.0,256GB SSD,256.0,Nvidia GeForce 930MX,Nvidia GeForce 930MX,1278.0,17.0,71.0,0.14155822831575057,0.8584417716842494,0.07642440810636028,0.012121212121212116,0.3857797508234283
HP/ProBook 440/Notebook/14.0/1366x768/Intel Core i5 7200U 2.5GHz,973.0,973.0,26271000.0,4GB,4.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.12325711861855698,0.8767428813814431,0.050954924538285165,0.21212121212121213,0.08967492481741372
Acer/Aspire 3/Notebook/15.6/1366x768/AMD A9-Series 9420 3GHz,409.0,409.0,11043000.0,6GB,6.0,1TB HDD,204.8,AMD Radeon R5,AMD Radeon R5,1234.0,19.0,61.7,0.026791456289424344,0.9732085437105756,0.055271401815784396,0.024242424242424246,0.3331401260203351
MSI/GL72M 7RDX/Gaming/17.3/Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,1191.8,1191.8,32178600.0,8GB,8.0,128GB SSD +  1TB HDD,332.8,Nvidia GeForce GTX 1050,Nvidia GeForce GTX 1050,6349.0,75.0,83.53947368421052,0.1606803223731921,0.8393196776268079,0.23121729782391426,0.36363636363636365,0.45675536264763295
HP/Probook 640/Notebook/14.0/Full HD 1920x1080/Intel Core i5 6200U 2.3GHz,1195.0,1195.0,32265000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.16122764528002406,0.8387723547199759,0.06545474396768206,0.0,0.29274062902763853
HP/EliteBook 850/Notebook/15.6/Full HD 1920x1080/Intel Core i7 6500U 2.5GHz,1228.99,1228.99,33182730.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.16704124078102978,0.8329587592189702,0.06545474396768206,0.0,0.29274062902763853
HP/EliteBook 820/Ultrabook/12.5/Full HD 1920x1080/Intel Core i7 6500U 2.5GHz,1349.0,1349.0,36423000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.18756756017131204,0.812432439828688,0.06545474396768206,0.0,0.29274062902763853
Toshiba/Tecra Z40-C-136/Ultrabook/14.0/IPS Panel Full HD 1920x1080/Intel Core i7 6600U 2.6GHz,1725.0,1725.0,46575000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.25187800172406716,0.7481219982759328,0.06545474396768206,0.0,0.29274062902763853
Dell/Latitude E5570/Notebook/15.6/Full HD 1920x1080/Intel Core i5 6300U 2.4GHz,1062.95,1062.95,28699650.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.13864202345278656,0.8613579765472135,0.06545474396768206,0.0,0.29274062902763853
HP/ProBook 440/Notebook/14.0/Full HD 1920x1080/Intel Core i5 7200U 2.5GHz,1010.51,1010.51,27283770.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.12967276931707783,0.8703272306829222,0.06762159120495183,0.21212121212121213,0.08967492481741372
Lenovo/Yoga 500-15ISK/2 in 1 Convertible/15.6/IPS Panel Full HD / Touchscreen 1920x1080/Intel Core i7 6500U 2.5GHz,847.0,847.0,22869000.0,4GB,4.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.10170627916204864,0.8982937208379513,0.04878807730101539,0.0,0.29274062902763853
Toshiba/Tecra A50-C-218/Notebook/15.6/IPS Panel Full HD 1920x1080/Intel Core i7 6500U 2.5GHz,1425.0,1425.0,38475000.0,16GB,16.0,256GB SSD,256.0,Nvidia GeForce 930M,Nvidia GeForce 930M,1011.0,33.0,29.735294117647058,0.20056647920857107,0.7994335207914289,0.10252588878530575,0.1090909090909091,0.15221430617213233
Lenovo/Thinkpad L560/Notebook/15.6/Full HD 1920x1080/Intel Core i5 6200U 2.3GHz,1049.6,1049.6,28339199.999999996,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.13635866070084696,0.8636413392991531,0.06545474396768206,0.0,0.29274062902763853
HP/EliteBook 850/Notebook/15.6/Full HD 1920x1080/Intel Core i5 6300U 2.4GHz,2103.34,2103.34,56790180.00000001,8GB,8.0,256GB SSD +  500GB HDD,356.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.3165886731524431,0.6834113268475569,0.08816549978163556,0.0,0.29274062902763853
HP/EliteBook 1040/Notebook/14.0/Full HD 1920x1080/Intel Core i5 6200U 2.3GHz,1469.0,1469.0,39663000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.2080921691775105,0.7919078308224895,0.06545474396768206,0.0,0.29274062902763853
MSI/GT72S Dominator/Gaming/17.3/IPS Panel Full HD 1920x1080/Intel Core i7 6820HK 2.7GHz,1545.64,1545.64,41732280.0,16GB,16.0,256GB SSD +  1TB HDD,460.8,Nvidia GeForce GTX 980M,Nvidia GeForce GTX 980M,7353.0,75.0,96.75,0.22120055279613587,0.7787994472038642,0.32081433142684374,0.36363636363636365,0.5315292496061864
Lenovo/IdeaPad Y900-17ISK/Gaming/17.3/IPS Panel Full HD 1920x1080/Intel Core i7 6700HQ 2.6GHz,2289.99,2289.99,61829729.99999999,16GB,16.0,128GB SSD +  1TB HDD,332.8,Nvidia GeForce GTX 980M,Nvidia GeForce GTX 980M,7353.0,75.0,96.75,0.34851299207750086,0.6514870079224991,0.2917445639849833,0.36363636363636365,0.5315292496061864
Lenovo/ThinkPad X1/Notebook/14.0/IPS Panel 2560x1440/Intel Core i7 6600U 2.6GHz,2620.0,2620.0,70740000.0,16GB,16.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.40495737722863046,0.5950426227713695,0.0987880773010154,0.0,0.29274062902763853
HP/Noteb Pav/Notebook/15.6/IPS Panel Full HD 1920x1080/Intel Core i7 7500U 2.7GHz,979.0,979.0,26433000.0,8GB,8.0,1TB HDD,204.8,Nvidia GeForce 940MX,Nvidia GeForce 940MX,1508.0,23.0,62.833333333333336,0.1242833490688669,0.8757166509311332,0.0710261869367667,0.04848484848484849,0.3395549906916798
Dell/Inspiron 5578/2 in 1 Convertible/15.6/IPS Panel Full HD / Touchscreen 1920x1080/Intel Core i5 7200U 2.7GHz,1094.0,1094.0,29538000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.1439527660331404,0.8560472339668597,0.06762159120495183,0.21212121212121213,0.08967492481741372
HP/ProBook 450/Notebook/15.6/1366x768/Intel Core i5 7200U 2.5GHz,979.0,979.0,26433000.0,4GB,4.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.1242833490688669,0.8757166509311332,0.050954924538285165,0.21212121212121213,0.08967492481741372
Dell/XPS 13/Ultrabook/13.3/Quad HD+ / Touchscreen 3200x1800/Intel Core i7 7500U 2.7GHz,2254.0,2254.0,60858000.0,16GB,16.0,1TB SSD,1024.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.3423573197597252,0.6576426802402748,0.27537352918944796,0.21212121212121213,0.08967492481741372
Acer/Aspire ES1-523/Notebook/15.6/1366x768/AMD A8-Series 7410 2.2GHz,449.0,449.0,12123000.0,8GB,8.0,1TB HDD,204.8,AMD Radeon R5,AMD Radeon R5,1234.0,19.0,61.7,0.033632992624823825,0.9663670073751762,0.06360473514911773,0.024242424242424246,0.3331401260203351
Dell/Inspiron 7378/2 in 1 Convertible/13.3/IPS Panel Full HD / Touchscreen 1920x1080/Intel Core i7 7500U 2.7GHz,1299.0,1299.0,35073000.0,12GB,12.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.17901563975206272,0.8209843602479373,0.0842882578716185,0.21212121212121213,0.08967492481741372
MSI/GT62VR 6RD/Gaming/15.6/Full HD 1920x1080/Intel Core i7 6700HQ 2.6GHz,1819.0,1819.0,49113000.0,16GB,16.0,256GB SSD +  1TB HDD,460.8,Nvidia GeForce GTX 1060,Nvidia GeForce GTX 1060,10064.0,120.0,83.17355371900827,0.2679556121122559,0.7320443878877441,0.3942433671798231,0.6363636363636364,0.4546841917147074
HP/ProBook 450/Notebook/15.6/Full HD 1920x1080/Intel Core i7 7500U 2.7GHz,1070.0,1070.0,28890000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.1398478442319007,0.8601521557680993,0.06762159120495183,0.21212121212121213,0.08967492481741372
Asus/Rog G752VL-GC088D/Gaming/17.3/IPS Panel Full HD 1920x1080/Intel Core i7 6700HQ 2.6GHz,998.0,998.0,26946000.0,16GB,16.0,1TB HDD,204.8,Nvidia GeForce GTX 965M,Nvidia GeForce GTX 965M,3859.0,23.0,160.79166666666666,0.12753307882818166,0.8724669211718183,0.16803774345536546,0.04848484848484849,0.8940162716597451
Dell/Inspiron 3567/Notebook/15.6/Full HD 1920x1080/Intel Core i5 7200U 2.5GHz,559.0,559.0,15093000.0,4GB,4.0,1TB HDD,204.8,Intel HD Graphics,Intel HD Graphics,5565.0,30.0,179.51612903225808,0.05244721754717239,0.9475527824528276,0.16424576079014336,0.09090909090909091,1.0
Dell/Inspiron 5567/Notebook/15.6/Full HD 1920x1080/Intel Core i7 7500U 2.7GHz,989.99,989.99,26729730.0,16GB,16.0,2TB HDD,409.6,AMD Radeon R7 M445,AMD Radeon R7 M445,947.0,25.0,36.42307692307692,0.1261630611770179,0.8738369388229821,0.1356761319257225,0.06060606060606061,0.19006832527346632
MSI/GS63VR 6RF/Gaming/15.6/Full HD 1920x1080/Intel Core i7 6700HQ 2.6GHz,1929.0,1929.0,52083000.0,16GB,16.0,256GB SSD +  1TB HDD,460.8,Nvidia GeForce GTX 1060,Nvidia GeForce GTX 1060,10064.0,120.0,83.17355371900827,0.28676983703460446,0.7132301629653955,0.3942433671798231,0.6363636363636364,0.4546841917147074
Dell/XPS 13/Ultrabook/13.3/Full HD 1920x1080/Intel Core i7 7500U 2.7GHz,1458.0,1458.0,39366000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.20621074668527564,0.7937892533147244,0.06762159120495183,0.21212121212121213,0.08967492481741372
Asus/ROG G701VO/Gaming/17.3/IPS Panel Full HD 1920x1080/Intel Core i7 6820HK 2.7GHz,3975.0,3975.0,107325000.0,64GB,64.0,1TB SSD,1024.0,Nvidia GeForce GTX 980 ,Nvidia GeForce GTX 980 ,13710.0,165.0,82.59036144578313,0.6367144205902877,0.3632855794097123,0.8209044067625791,0.9090909090909091,0.45138322155872523
Dell/Inspiron 5368/2 in 1 Convertible/13.3/Full HD / Touchscreen 1920x1080/Intel Core i7 6500U 2.5GHz,798.01,798.01,21546270.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.0933271075352681,0.9066728924647319,0.06545474396768206,0.0,0.29274062902763853
Dell/Alienware 15/Gaming/15.6/4K Ultra HD 3840x2160/Intel Core i7 6700HQ 2.6GHz,1329.0,1329.0,35883000.0,16GB,16.0,256GB SSD +  1TB HDD,460.8,Nvidia GeForce GTX 970M,Nvidia GeForce GTX 970M,5704.0,148.0,38.281879194630875,0.1841467920036123,0.8158532079963877,0.2761501927486205,0.806060606060606,0.2005894708818252
"Apple/MacBook 12""/Ultrabook/12.0/IPS Panel Retina Display 2304x1440/Intel Core M 1.1GHz",1300.0,1300.0,35100000.0,8GB,8.0,256GB Flash Storage,256.0,Intel HD Graphics 515,Intel HD Graphics 515,638.0,15.0,39.875,0.1791866781604477,0.8208133218395524,0.0590896302082021,0.0,0.2096068129743663
HP/EliteBook 820/Ultrabook/12.5/Full HD 1920x1080/Intel Core i5 6200U 2.3GHz,1199.0,1199.0,32373000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.16191179891356403,0.838088201086436,0.06545474396768206,0.0,0.29274062902763853
HP/ProBook 430/Notebook/13.3/Full HD 1920x1080/Intel Core i7 7500U 2.7GHz,1090.0,1090.0,29430000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.14326861239960045,0.8567313876003996,0.06762159120495183,0.21212121212121213,0.08967492481741372
Lenovo/ThinkPad Yoga/Ultrabook/12.5/IPS Panel Full HD / Touchscreen 1920x1080/Intel Core i7 6500U 2.5GHz,1713.49,1713.49,46264230.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.24990934964355593,0.7500906503564441,0.06545474396768206,0.0,0.29274062902763853
Lenovo/IdeaPad 300-17ISK/Notebook/17.3/1600x900/Intel Core i5 6200U 2.3GHz,659.0,659.0,17793000.0,8GB,8.0,1.0TB HDD,204.8,AMD Radeon R5 M330,AMD Radeon R5 M330,595.0,15.0,37.1875,0.06955105838567108,0.9304489416143289,0.04629704284142541,0.0,0.1943950934412144
Lenovo/Ideapad 700-15ISK/Notebook/15.6/IPS Panel Full HD 1920x1080/Intel Core i5 6300HQ 2.3GHz,977.0,977.0,26379000.0,4GB,4.0,1TB HDD,204.8,Nvidia GeForce GTX 950M,Nvidia GeForce GTX 950M,2574.0,75.0,33.86842105263158,0.12394127225209692,0.876058727747903,0.08323275970671976,0.36363636363636365,0.17560852672279298
MSI/GT72VR Dominator/Gaming/17.3/Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,2499.0,2499.0,67473000.0,16GB,16.0,256GB SSD +  1TB HDD,460.8,Nvidia GeForce GTX 1070,Nvidia GeForce GTX 1070,14672.0,150.0,97.16556291390728,0.384261729814047,0.6157382701859531,0.519053768046562,0.8181818181818181,0.5338814083019026
Lenovo/Yoga 900S-12ISK/Ultrabook/12.5/IPS Panel Touchscreen 2560x1440/Intel Core M 6Y75 1.2GHz,1399.0,1399.0,37773000.0,8GB,8.0,512GB SSD,512.0,Intel HD Graphics 515,Intel HD Graphics 515,638.0,15.0,39.875,0.1961194805905614,0.8038805194094386,0.11722916509192303,0.0,0.2096068129743663
Lenovo/IdeaPad Y900-17ISK/Gaming/17.3/IPS Panel Full HD 1920x1080/Intel Core i7 6820HK 2.7GHz,3240.0,3240.0,87480000.0,32GB,32.0,512GB SSD +  1.0TB Hybrid,1126.4,Nvidia GeForce GTX 980M,Nvidia GeForce GTX 980M,7353.0,75.0,96.75,0.5110011904273223,0.4889988095726777,0.5386437887911848,0.36363636363636365,0.5315292496061864
HP/Spectre x360/Ultrabook/13.3/IPS Panel 4K Ultra HD 3840x2160/Intel Core i7 7500U 2.7GHz,2049.0,2049.0,55323000.0,16GB,16.0,512GB SSD,512.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.3072944460408029,0.6927055539591971,0.15909445942200612,0.21212121212121213,0.08967492481741372
Dell/Vostro 3568/Notebook/15.6/Full HD 1920x1080/Intel Core i5 7200U 2.5GHz,750.0,750.0,20250000.0,8GB,8.0,256GB SSD,256.0,Intel HD Graphics 620,Intel HD Graphics 620,953.0,50.0,18.686274509803923,0.0851155535487049,0.9148844464512951,0.06762159120495183,0.21212121212121213,0.08967492481741372
HP/ZBook 15u/Workstation/15.6/Full HD 1920x1080/Intel Core i7 6500U 2.5GHz,1495.0,1495.0,40365000.0,8GB,8.0,256GB SSD,256.0,AMD FirePro W4190M,AMD FirePro W4190M,1168.0,50.0,22.901960784313726,0.21253916779552012,0.7874608322044798,0.07344499315511435,0.21212121212121213,0.1135364456537305
Lenovo/ThinkPad T460/Notebook/14.0/Full HD 1920x1080/Intel Core i5 6200U 2.3GHz,1199.0,1199.0,32373000.0,8GB,8.0,180GB SSD,180.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.16191179891356403,0.838088201086436,0.0481945695490774,0.0,0.29274062902763853
HP/250 G6/Notebook/15.6/1366x768/Intel Core i3 6006U 2GHz,345.99,345.99,9341730.0,4GB,4.0,1TB HDD,204.8,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.01601432617708632,0.9839856738229137,0.03716017032427121,0.0,0.29274062902763853
Asus/Rog GL702VM-GC354T/Gaming/17.3/IPS Panel Full HD 1920x1080/Intel Core i7 7700HQ 2.8GHz,1599.0,1599.0,43173000.0,8GB,8.0,256GB SSD +  1TB HDD,460.8,Nvidia GeForce GTX 1060,Nvidia GeForce GTX 1060,10064.0,120.0,83.17355371900827,0.23032716226755878,0.7696728377324412,0.3609100338464898,0.6363636363636364,0.4546841917147074
Dell/Inspiron 5370/Ultrabook/13.3/IPS Panel Full HD 1920x1080/Intel Core i5 8250U 1.6GHz,818.35,818.35,22095450.0,4GB,4.0,256GB SSD,256.0,AMD Radeon 530,AMD Radeon 530,1036.0,50.0,20.313725490196077,0.09680602876181876,0.9031939712381812,0.05320302854695255,0.21212121212121213,0.09888658169841041
HP/Elitebook 820/Netbook/12.5/1366x768/Intel Core i5 6200U 2.3GHz,1599.0,1599.0,43173000.0,4GB,4.0,128GB SSD,128.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.23032716226755878,0.7696728377324412,0.01971830985915493,0.0,0.29274062902763853
Acer/Aspire F5-573G/Notebook/15.6/Full HD 1920x1080/Intel Core i5 7200U 2.5GHz,799.0,799.0,21573000.0,8GB,8.0,256GB SSD +  1TB HDD,460.8,Nvidia GeForce GTX 950M,Nvidia GeForce GTX 950M,2574.0,75.0,33.86842105263158,0.09349643555956924,0.9065035644404308,0.15803896125710737,0.36363636363636365,0.17560852672279298
Dell/Inspiron 5567/Notebook/15.6/Full HD 1920x1080/Intel Core i5 7200U 2.5GHz,638.8,638.8,17247600.0,8GB,8.0,1TB HDD,204.8,AMD Radeon R7 M445,AMD Radeon R7 M445,947.0,25.0,36.42307692307692,0.06609608253629434,0.9339039174637056,0.05583117068541242,0.06060606060606061,0.19006832527346632
MSI/GS70 Stealth/Gaming/17.3/Full HD 1920x1080/Intel Core i7 6700HQ 2.6GHz,1599.0,1599.0,43173000.0,8GB,8.0,256GB SSD,256.0,Nvidia GeForce GTX 965M,Nvidia GeForce GTX 965M,3859.0,23.0,160.79166666666666,0.23032716226755878,0.7696728377324412,0.1463323170987763,0.04848484848484849,0.8940162716597451
HP/250 G5/Notebook/15.6/1366x768/Intel Pentium Quad Core N3710 1.6GHz,500.0,500.0,13500000.0,4GB,4.0,1TB HDD,204.8,Intel HD Graphics 405,Intel HD Graphics 405,244.0,18.0,12.842105263157896,0.04235595145245815,0.9576440485475418,0.02012333392123762,0.018181818181818174,0.05659590584652954
Asus/G752VY-GC162T (i7-6700HQ/16GB/1TB/Gaming/17.3/IPS Panel Full HD 1920x1080/Intel Core i7 6700HQ 2.6GHz,2299.0,2299.0,62073000.0,16GB,16.0,128GB SSD +  1TB HDD,332.8,Nvidia GeForce GTX 980M,Nvidia GeForce GTX 980M,7353.0,75.0,96.75,0.3500540481370496,0.6499459518629505,0.2917445639849833,0.36363636363636365,0.5315292496061864
Dell/Latitude E5270/Ultrabook/12.5/1366x768/Intel Core i3 6100U 2.3GHz,1166.97,1166.97,31508190.0,4GB,4.0,128GB SSD,128.0,Intel HD Graphics 520,Intel HD Graphics 520,873.0,15.0,54.5625,0.1564334386929929,0.8435665613070071,0.01971830985915493,0.0,0.29274062902763853
HP/ZBook 17/Workstation/17.3/IPS Panel Full HD 1920x1080/Intel Core i7 6700HQ 2.6GHz,2899.0,2899.0,78273000.0,8GB,8.0,1TB HDD,204.8,AMD FirePro W6150M,AMD FirePro W6150M,2358.0,100.0,23.346534653465348,0.4526770931680418,0.5473229068319583,0.09404893883275803,0.5151515151515151,0.1160528114246338
